dividend_cocode|company_name|div_announcement_date|div_rate|div_per_share
251664|TITAN COMPANY LTD.|31-03-1993|22.0000|2.2000
251664|TITAN COMPANY LTD.|17-06-1994|25.0000|2.5000
251664|TITAN COMPANY LTD.|24-08-1995|30.0000|3.0000
251664|TITAN COMPANY LTD.|03-06-1996|33.0000|3.3000
251664|TITAN COMPANY LTD.|24-06-1997|33.0000|3.3000
251664|TITAN COMPANY LTD.|26-06-1998|25.0000|2.5000
251664|TITAN COMPANY LTD.|29-05-1999|26.0000|2.6000
251664|TITAN COMPANY LTD.|31-03-2000|0.0000|0.0000
251664|TITAN COMPANY LTD.|04-04-2000|26.0000|2.6000
251664|TITAN COMPANY LTD.|28-06-2001|26.0000|2.6000
251664|TITAN COMPANY LTD.|26-06-2002|15.0000|1.5000
251664|TITAN COMPANY LTD.|01-07-2003|10.0000|1.0000
251664|TITAN COMPANY LTD.|11-06-2004|10.0000|1.0000
251664|TITAN COMPANY LTD.|08-06-2005|20.0000|2.0000
251664|TITAN COMPANY LTD.|05-06-2006|30.0000|3.0000
251664|TITAN COMPANY LTD.|21-04-2007|50.0000|5.0000
251664|TITAN COMPANY LTD.|25-04-2008|80.0000|8.0000
251664|TITAN COMPANY LTD.|29-04-2009|100.0000|10.0000
251664|TITAN COMPANY LTD.|30-04-2010|150.0000|15.0000
251664|TITAN COMPANY LTD.|29-04-2011|125.0000|1.2500
251664|TITAN COMPANY LTD.|30-04-2012|175.0000|1.7500
251664|TITAN COMPANY LTD.|03-05-2013|210.0000|2.1000
251664|TITAN COMPANY LTD.|06-05-2014|210.0000|2.1000
251664|TITAN COMPANY LTD.|07-05-2015|230.0000|2.3000
251664|TITAN COMPANY LTD.|16-03-2016|220.0000|2.2000
251664|TITAN COMPANY LTD.|06-05-2016|0.0000|0.0000
251664|TITAN COMPANY LTD.|12-05-2017|260.0000|2.6000
251664|TITAN COMPANY LTD.|10-05-2018|375.0000|3.7500
251664|TITAN COMPANY LTD.|08-05-2019|500.0000|5.0000
251664|TITAN COMPANY LTD.|08-06-2020|400.0000|4.0000
251664|TITAN COMPANY LTD.|29-04-2021|400.0000|4.0000
251664|TITAN COMPANY LTD.|03-05-2022|750.0000|7.5000
256066|AXIS BANK LTD.|31-03-1996|0.0000|0.0000
256066|AXIS BANK LTD.|31-03-1997|0.0000|0.0000
256066|AXIS BANK LTD.|31-03-1998|0.0000|0.0000
256066|AXIS BANK LTD.|29-05-1999|10.0000|1.0000
256066|AXIS BANK LTD.|28-04-2000|12.0000|1.2000
256066|AXIS BANK LTD.|05-05-2001|15.0000|1.5000
256066|AXIS BANK LTD.|02-05-2002|20.0000|2.0000
256066|AXIS BANK LTD.|07-05-2003|22.0000|2.2000
256066|AXIS BANK LTD.|29-04-2004|25.0000|2.5000
256066|AXIS BANK LTD.|21-04-2005|28.0000|2.8000
256066|AXIS BANK LTD.|17-04-2006|35.0000|3.5000
256066|AXIS BANK LTD.|17-04-2007|45.0000|4.5000
256066|AXIS BANK LTD.|21-04-2008|60.0000|6.0000
256066|AXIS BANK LTD.|20-04-2009|100.0000|10.0000
256066|AXIS BANK LTD.|20-04-2010|120.0000|12.0000
256066|AXIS BANK LTD.|22-04-2011|140.0000|14.0000
256066|AXIS BANK LTD.|27-04-2012|160.0000|16.0000
256066|AXIS BANK LTD.|25-04-2013|180.0000|18.0000
256066|AXIS BANK LTD.|25-04-2014|200.0000|20.0000
256066|AXIS BANK LTD.|29-04-2015|230.0000|4.6000
256066|AXIS BANK LTD.|26-04-2016|250.0000|5.0000
256066|AXIS BANK LTD.|26-04-2017|250.0000|5.0000
256066|AXIS BANK LTD.|26-04-2018|0.0000|0.0000
256066|AXIS BANK LTD.|25-04-2019|50.0000|1.0000
256066|AXIS BANK LTD.|28-04-2020|0.0000|0.0000
256066|AXIS BANK LTD.|28-04-2022|50.0000|1.0000
272724|WIPRO LTD.|30-06-1988|25.0000|NA
272724|WIPRO LTD.|31-03-1989|25.0000|NA
272724|WIPRO LTD.|31-03-1990|25.0000|2.5000
272724|WIPRO LTD.|09-08-1991|25.0000|2.5000
272724|WIPRO LTD.|31-03-1992|25.0000|2.5000
272724|WIPRO LTD.|25-05-1993|25.0000|2.5000
272724|WIPRO LTD.|17-06-1994|25.0000|2.5000
272724|WIPRO LTD.|14-08-1995|25.0000|2.5000
272724|WIPRO LTD.|19-07-1996|25.0000|2.5000
272724|WIPRO LTD.|02-08-1997|25.0000|2.5000
272724|WIPRO LTD.|29-05-1998|15.0000|1.5000
272724|WIPRO LTD.|04-05-1999|15.0000|1.5000
272724|WIPRO LTD.|25-04-2000|15.0000|0.3000
272724|WIPRO LTD.|02-05-2000|0.0000|0.0000
272724|WIPRO LTD.|20-04-2001|25.0000|0.5000
272724|WIPRO LTD.|19-04-2002|50.0000|1.0000
272724|WIPRO LTD.|17-04-2003|50.0000|1.0000
272724|WIPRO LTD.|15-04-2004|200.0000|4.0000
272724|WIPRO LTD.|16-04-2004|1250.0000|25.0000
272724|WIPRO LTD.|22-04-2005|250.0000|5.0000
272724|WIPRO LTD.|19-04-2006|250.0000|5.0000
272724|WIPRO LTD.|23-03-2007|250.0000|5.0000
272724|WIPRO LTD.|20-04-2007|50.0000|1.0000
272724|WIPRO LTD.|19-10-2007|100.0000|2.0000
272724|WIPRO LTD.|18-04-2008|200.0000|4.0000
272724|WIPRO LTD.|22-04-2009|200.0000|4.0000
272724|WIPRO LTD.|23-04-2010|300.0000|6.0000
272724|WIPRO LTD.|21-01-2011|100.0000|2.0000
272724|WIPRO LTD.|27-04-2011|200.0000|4.0000
272724|WIPRO LTD.|20-01-2012|100.0000|2.0000
272724|WIPRO LTD.|25-04-2012|200.0000|4.0000
272724|WIPRO LTD.|18-01-2013|100.0000|2.0000
272724|WIPRO LTD.|19-04-2013|250.0000|5.0000
272724|WIPRO LTD.|17-01-2014|150.0000|3.0000
272724|WIPRO LTD.|17-04-2014|250.0000|5.0000
272724|WIPRO LTD.|16-01-2015|250.0000|5.0000
272724|WIPRO LTD.|21-04-2015|350.0000|7.0000
272724|WIPRO LTD.|18-01-2016|250.0000|5.0000
272724|WIPRO LTD.|20-04-2016|50.0000|1.0000
272724|WIPRO LTD.|25-01-2017|100.0000|2.0000
272724|WIPRO LTD.|19-01-2018|50.0000|1.0000
272724|WIPRO LTD.|25-04-2018|0.0000|0.0000
272724|WIPRO LTD.|18-01-2019|50.0000|1.0000
272724|WIPRO LTD.|16-04-2019|0.0000|0.0000
272724|WIPRO LTD.|14-01-2020|50.0000|1.0000
272724|WIPRO LTD.|13-01-2021|50.0000|1.0000
272724|WIPRO LTD.|15-04-2021|0.0000|0.0000
272724|WIPRO LTD.|12-01-2022|50.0000|1.0000
272724|WIPRO LTD.|25-03-2022|250.0000|5.0000
374518|BAJAJ AUTO LTD.|26-05-2008|200.0000|20.0000
374518|BAJAJ AUTO LTD.|21-05-2009|220.0000|22.0000
374518|BAJAJ AUTO LTD.|12-05-2010|400.0000|40.0000
374518|BAJAJ AUTO LTD.|18-05-2011|400.0000|40.0000
374518|BAJAJ AUTO LTD.|17-05-2012|450.0000|45.0000
374518|BAJAJ AUTO LTD.|16-05-2013|450.0000|45.0000
374518|BAJAJ AUTO LTD.|15-05-2014|500.0000|50.0000
374518|BAJAJ AUTO LTD.|21-05-2015|500.0000|50.0000
374518|BAJAJ AUTO LTD.|09-03-2016|500.0000|50.0000
374518|BAJAJ AUTO LTD.|25-05-2016|50.0000|5.0000
374518|BAJAJ AUTO LTD.|18-05-2017|550.0000|55.0000
374518|BAJAJ AUTO LTD.|18-05-2018|600.0000|60.0000
374518|BAJAJ AUTO LTD.|17-05-2019|600.0000|60.0000
374518|BAJAJ AUTO LTD.|21-02-2020|1200.0000|120.0000
374518|BAJAJ AUTO LTD.|29-04-2021|1400.0000|140.0000
374518|BAJAJ AUTO LTD.|27-04-2022|1400.0000|140.0000
374519|BAJAJ FINSERV LTD.|26-05-2008|20.0000|1.0000
374519|BAJAJ FINSERV LTD.|20-05-2009|20.0000|1.0000
374519|BAJAJ FINSERV LTD.|11-05-2010|20.0000|1.0000
374519|BAJAJ FINSERV LTD.|17-05-2011|25.0000|1.2500
374519|BAJAJ FINSERV LTD.|16-05-2012|30.0000|1.5000
374519|BAJAJ FINSERV LTD.|15-05-2013|30.0000|1.5000
374519|BAJAJ FINSERV LTD.|14-05-2014|35.0000|1.7500
374519|BAJAJ FINSERV LTD.|20-05-2015|35.0000|1.7500
374519|BAJAJ FINSERV LTD.|09-03-2016|35.0000|1.7500
374519|BAJAJ FINSERV LTD.|24-05-2016|0.0000|0.0000
374519|BAJAJ FINSERV LTD.|17-05-2017|35.0000|1.7500
374519|BAJAJ FINSERV LTD.|17-05-2018|35.0000|1.7500
374519|BAJAJ FINSERV LTD.|16-05-2019|50.0000|2.5000
374519|BAJAJ FINSERV LTD.|21-02-2020|100.0000|5.0000
374519|BAJAJ FINSERV LTD.|28-04-2021|60.0000|3.0000
374519|BAJAJ FINSERV LTD.|28-04-2022|80.0000|4.0000
